,text,target
4962,@mcvane ok so what did you say about Easy Connections because I just read katie's blog post and I missed that conversation  LOL,0
4963,"So I can sync music to my iPhone, but if I try to sync any app iTunes crashes  is there any way to clear all the app data from the phone?",1
4964,"@Rondhi nope  i'm just using a digicam. don't have any good software for my music, that sucks. i'm saving up for a mac! that'll take years",1
4965,@DonnieWahlberg - So sad you guys aren't making it to Australia anymore ,0
4966,@Focuzmedia sorry to hear that ,0
4967,@MyCakesRock so it fell on straight concrete??  pooh! I'm sorry! I hope they can get it fixed without a prob!,0
4968,@megandresslar when i have cried enough. ,0
4969,Thought it was Friday when I woke up. Gutted to find out it wasn't ,0
4970,@roguestampede hmmm. and u can't get a job in sg? ,0
4971,has a 13 hr day at work!!! ,0
4972,IT'S SO NICE OUTSIDE! I wish i was in San Diego.  Gotta love the east coast!,0
4973,We played Diablo for an hour or two. I think she is bored ,0
4974,@Fahrenheit I wanted your username ,0
4975,idk what id do without my phone..  i would never leave my phone just to go a friends house. id make them bring me back and get it.. :O ;),0
4976,@samantharonson I�m sorry yr sweater got stolen!! Hope you didn�t take it to the gig b/c you thought yr room wasn't safe ,0
4977, fuck man .i hate this. =O. work suckss :'(,0
4978,@brianpjackson i c. So ull be alone for fathers day? How sad.  well i guess u do have jim and kristi,0
4979,@jamie_oliver Photo not there ,0
4980,bed for now...studying my saturday away ,0
4981,"Raining harder, DD got up on her own, excited about the field trip. Will be *very* disappointed if postponed. ",0
4982,whaaaaaat obviously :0 i expected it to be like falling in love or something ,1
4983,@morebrains: ha! I bet you thought I forgot about blip! I did  but yay! then i didn't again :\ ♫ http://blip.fm/~7gky4,0
4984,Goodnight twitterverse can't stay up any longer ,0
4985,At work ,0
4986,what a shitty day  sooosooosooo much rain and no one to cuddle in bed with ,0
4987,Getting ready for work some 4day ,1
4988,At work...dreading Wednesday ,0
4989,Damn it #masterchef not on today!  LOL http://tinyurl.com/n8ghzx,0
4990,@gawhatafeeling Am going tonight for my final show of the tour  then the long wait for the DVD!,1
4991,@kamiNcali First heard from you. Crazy idiots ,1
4992,light gayee!!! #PakCricket LIGHT GAYEE ,1
4993,Not much Happening today! Exams exams exams ,1
4994,No hot water today ,0
4995,"@colleenitis ohhhhhh okieeeee...poor maknae, his eye swelled up after ",0
4996,I had the worst dream last night... dreamed that my hockey sweaters became threadbare and fell apart. ,0
4997,I absolutely hate working lately ,0
4998,Trying to relax after the hard work that i did today. i started deep cleaning for my room ,0
4999,Bye bye green hair ,1
5000,I am officially a kindergarten cop ,1
5001,One reason I always look forward to coming home: him ,1
5002,@playspymaster I want an invite! Please! ,1
5003,I love my bed. And I love how I have no school tomorrow. And I love my shutter shades. And I love my parents. ,1
5004,Going to listen to LVaTT to calm myself.. ,0
5005,I just played and won my first game of Solitaire ever and Im really excited--is that sad? ,0
5006,@ehmceeyehm *raises hand* ill help  whats happened?,0
5007,@neilhimself CONGRATULATIONS!  Long overdue!  Well deserved!  *applauding* *whistling*  ,1
5008,@iluvmiley23 hannah montana is my favorit show!!!!!! ,1
5009,school today  yes I put a happy face after that.,1
5010,@kluless65 I will be hot on FA's trail with the camera JJJ!!Tulip tree is blooming for the first time.   Talk to you soon.  *hugs all up**,1
5011,"Okay, maybe last status was a bit wrong... Not totally tasteless as Susan didn't win ",0
5012,@BatJosh awww haha if you say soooooo ,1
5013,But to one person you may be the world. ,1
5014,@davidorban ooopsss... apparently search feature puts twitamatic under a whole new perspective. interesting! ,1
5015,says hopefully today will be a sunny day  http://plurk.com/p/z6mcm,1
5016,about to sit down and eat a big old bowl of pineapple! ,0
5017,I will go to Hannover! ,1
5018,@dedmonds Ohhhhh THAT!  Appreciate the co-sign. You're a myspace friend  so you've seen my pix? ;),1
5019,@Piper_Mama That is definitely a cute design! Thank you for drawing my attention to it. ,1
5020,"Up before 5, kids do that to ya ",1
5021,"lazy, lazy saturday... loves it ",1
5022,Is givin' my doggie 'Nigo' a fresh hair-cut! ,1
5023,"@PinkQuartz Oh, try it.  It's very meditative and a good workout for upper body (whole body if you turn music on and dance) ",1
5024,@berkvisual @GabeNiles enjoy newyork ha! shits dope wish i was with yall homies! @amournoir @mickystacks fuck with me ,0
5025,cut the grass / power washed the front of house - desk - hot tub / cleaned kids pool (65')... i think i need a beer ,1
5026,Annie is just making a twitter and it is coolio!!!    ,1
5027,@CraftsCrazy // thx for the follow ,1
5028,School tomorrow. Back to exams  happy i'll get to see everyone (well most ppl) again though ,1
5029,The  Reemergence of Vionnet was a good tip off  http://bit.ly/WcgAO,1
5030,@butterbeanbee My screens been cracked for a month! lol Today was awesome! ,1
5031,says good morning world!  http://plurk.com/p/sv034,1
5032,"@AngellaD Oh wow, beautiful.... Am jealous. MUCH! Enjoy.... ",1
5033,"Hampstead Heath, Sunday Paper, sunshine it can't get any better..actually it can. In beer garden at The Lion with pint of Staro  Cheers!",0
5034,"lines, vines and trying times ",1
5035,I got amazing birthday presents. Today was enjoyable I love my friends. WATCHING TITANIC! ,1
5036,hmm going to walgreens to get the new rolling stones and some other goodies ,0
5037,14-hour sleep...whew!  Is that me? ,0
5038,@1txsage1957 you're welcome! ,1
5039,@tehkseven Excellent news!! What very soon means?  I cant w8..,0
5040,@mariaandros Just spent a day of 1-1 coaching with @melcoach.  Saw you in her FB photos...  told her what a great course #SMTB is ,1
5041,@kirkfamily I like your background ,1
5042,thank GOD for the OPPOSITE SEX. ,1
5043,No I will spend the next 2 days trying to remeber my password. There goes my weekend. ,0
5044,hopefully shopping today.. lol ,1
5045,http://twitpic.com/55igj - @sammyandres just stopped by and dropped this off for me! Apparently I'm a good friend ,0
5046,@LilPecan This is a mean message argh!  (That happy face is filled with hatred not love!),1
5047,At The Proprosal premiere!!! ,1
5048,@d2zone Man..you do eat a lot of good food..hmm..kinda jealous..haha ,1
5049,"Going to dinner and to see Dame Edna tonight with BFF  in San Diego, CA http://loopt.us/EPukhg.t",1
5050,@yorksville can't asked to be followed and not follow back! Thats just rude! ,0
5051,@mraulston  I feel like there will be a lot of Devo playing at our house in the near future ,0
5052,@brianviloria goodluck! ,1
5053,"Kind of lonely now, so I guess I'll go to bed. Feel better Rhee ",1
5054,@ariannaaaaaaaaa have fun. ,1
5055,"@AgingBackwards Oh, and because you only have one, he's very lucky! He gets ALL of your attention ",0
5056,"@radelaide Josh Thomas, hes funny ",1
5057,I love new music ,1
5058,homework and then running because its so nice out ,1
5059,"@LittleMissRuby Apart from all this rain, I've had a good day, thanks  spending time with hubby..which is nice xx",1
5060,@Mhaey Just one for each letter  Thanks,1
5061,"@taetin Hey, Tin! Dead to the world. It's Sunday.  Anyway, I am awake now.",0
5062,@stas_kulesh I manged to fix the IE problem  div#container {  z-index: 0; } div#header {  z-index: 999; } with conditional just for IE. ,1
5063,On our best behavior today...we've been told we're taste-testing new Spinach Lasagna treats and need 2 earn 'em ,0
5064,up was such a cute movie  i crieddd!,1
5065,listening to The Kills enjoying life ,1
5066,It's nearly 5 AM here. I'm on the way now Baguio. ,1
5067,@RobinGrantham  I'm sure you are in great shape. This is nothing for you. ,1
5068,@Teflonvested @Journey2Mecca @RussDreadyrock @candycane00 yall know yall do it to!lol...i said poot not fart...its much more delicate ,0
5069,I switched it up myself by watching pokemon ,1
5070,@Super_Angel I'm just curious because I have some nastly allergies myself and Id love it if Dr. Pepper helped ,1
5071,Day 2 of workout was awesome! I feel amazing! ,1
5072,United Nations of Hooters doing it bit for world peace  http://bit.ly/KBUsz,0
5073,with my BFF vale  ♥,1
5074,"On my way, bursting with excitement like a 3 ur old ",1
5075,Working on the flier for my Birthday show on May 23rd ,1
5076,Figured out what the suprise is gonna be! ,0
5077,"@christincookMUA Haha, the majority of these things are better left secret! ",0
5078,@katrinabikini I love your tank tops! I'm going to buy one right now. You should design bikinis. That would probably be your best seller ,1
5079,@Johnytheanomaly did you just jailbreak you iPhone? ,1
5080,@keza34 oh i dont get teletext do you think they made a mistake? ,0
5081,@rovingrob exciting news indeed for Australia ,0
5082,"diggin this whole twitter thing. simple concept, yet very addicting. ",0
5083,"@pauljchambers, Get a monocle-sexy AND sophisticated! Albeit in a 19th century way ",1
5084,night twitter world. need to wake up early. need to be good. ,1
5085,@minorityx ahhk wow... youngen haha. I was 2 ,1
5086,@evyoung lol ,1
5087,so stoked my movie just got here!! ,1
5088,@ecaps1 Thats the spirit! ,1
5089,now time for some zzzzzs ,1
5090,"@jchutchins HEY, I don't have these images! Downloading! ",1
5091,"@solangeknowles HAPPY MOTHERS DAY! you really deserve it, Im sure your a great mother ",1
5092,"@BigBley I'm pretty sure u can get twitter 2 close or rename fake Conan twitter, if u want; p.s. - why so many taped pieces on 1st show? ",1
5093,"Just ordered a TADO mug, gonna make me tea taste even better ",1
5094,"After some morning errands, going downtown to enjoy lunch at Bistro 333, part of Milwaukee's Dining out Week  Yum!",1
5095,"@kirkbiglione oh oh, I saw them  Not on market yet, but ready to roll.  First hand witness here.  Ask @bradinman for more details.",0
5096,"@jedbramwell Did last vote 4 night, if still in mornin will try again.  U guys are all ahead of @RobPattinson  did da ladies &amp; funnies 2",0
5097,Sooo sleepy ...looking foward to banquet though ,0
5098,Finished studying for exams  well for tomorrows tests... now im tired lol,1
5099,"@mileytati hahahahahaha ok, that so great  is cool that you don't hate me, because i don't hate you",0
5100,"All buses need to have some sort of wi-fi , wouldn't it be so much more convinient , just got a trim for those who care ",1
5101,Visiting baby Bobbyyyy ,1
5102,Going to the Washington Zoo for mothers day. TEXT ME! ,0
5103,"is off to church, loves the weather  too bad i have to do homework all day...",0
5104,@whizkidd all credit to u my friend..   i got that frm digg.. ,1
5105,"cant wait to see the harry potter cast! daniel, emma, and rupert .. and also the new moon sneek peek ",1
5106,"@KrisAllenmusic KRIS, I love you so much! Do u know how many times I voted 4 u? I hope u'll win! I'll pray 4 u ",1
5107,just wanna send one last shout out to all the mommas and mommas mommas Happy Mothers Day! we luv yall to death. You Go Girls! ,1
5108,@JeffieMod Wanna do more?? I'm kidding! Glad you're back!! How was vacation? ,1
5109,@woahitsJana haha  the band ryt?  im loving jay leno.hahah,1
5110,@NKOTBFANGRL I know my phone didn't work earlier I'm doing better slowly but surely thanks how are u how's your sister 2 days huh ,0
5111,@Takuin I know  Don't worry about me I am crap at e-communication ,0
5112,@aulianaindira are u really? have fun dear! who knows u will meet that david guy from DS hehe ,1
5113,Writing as a text adventure.     http://bit.ly/1LaL2g (via @Mer_Blackwood),1
5114,@mrsfudgecrumpet any chance of a little sunshine in London?  Would brighten vet revision oh so much  Morning- hope you have a nice day x,1
5115,Happy mothers day! Be good to your momma's! ,1
5116,@jesskarrr i know aye  its epic,0
5117,"@olofcarlson That's done, check http://expektaffiliates.com ",1
5118,Start a new life here ,1
